country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","04-04-2025 15:00:00",21.121801,79.04952,NO2,34,90,55
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","04-04-2025 15:00:00",19.000083,72.813993,NH3,2,15,4
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","04-04-2025 15:00:00",19.383200,72.820400,PM10,55,94,71
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","04-04-2025 15:00:00",19.383200,72.820400,SO2,31,32,31
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","04-04-2025 15:00:00",19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","04-04-2025 15:00:00",18.910000,72.820000,NH3,3,3,3
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","04-04-2025 15:00:00",19.137500,72.915056,PM10,63,84,72
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","04-04-2025 15:00:00",19.137500,72.915056,SO2,23,26,25
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","04-04-2025 15:00:00",19.000084,72.856730,PM10,47,86,68
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","04-04-2025 15:00:00",19.0364585,72.8954371,OZONE,11,62,39
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.0630,73.1209,PM10,71,112,82
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.0630,73.1209,NO2,16,49,26
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.0630,73.1209,NH3,5,6,6
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","04-04-2025 15:00:00",19.265594,76.761463,NH3,3,4,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","04-04-2025 15:00:00",19.265594,76.761463,CO,8,42,27
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","04-04-2025 15:00:00",19.265594,76.761463,OZONE,13,70,43
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","04-04-2025 15:00:00",18.63673,73.82487,NO2,14,95,59
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","04-04-2025 15:00:00",18.63673,73.82487,SO2,1,7,3
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","04-04-2025 15:00:00",18.63673,73.82487,OZONE,1,83,40
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","04-04-2025 15:00:00",18.614767,73.799516,CO,48,149,62
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","04-04-2025 15:00:00",18.614767,73.799516,OZONE,3,74,40
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","04-04-2025 15:00:00",18.616318,73.765797,NH3,16,22,20
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","04-04-2025 15:00:00",18.605770,73.749976,OZONE,2,120,60
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","04-04-2025 15:00:00",21.152875,79.0517531,OZONE,2,83,43
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","04-04-2025 15:00:00",21.143383,79.048912,PM10,73,108,96
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","04-04-2025 15:00:00",21.143383,79.048912,NO2,8,58,26
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","04-04-2025 15:00:00",21.143383,79.048912,CO,19,77,30
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","04-04-2025 15:00:00",20.021503,73.813844,NH3,4,9,6
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","04-04-2025 15:00:00",20.021503,73.813844,CO,12,42,29
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","04-04-2025 15:00:00",19.950220,73.731480,NO2,1,17,10
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.0575752,73.0151367,OZONE,2,52,25
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.02579,73.10297,NH3,3,6,4
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.090337,73.014232,NO2,35,69,48
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","04-04-2025 15:00:00",19.1135051,73.008978,CO,34,38,37
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","04-04-2025 15:00:00",21.14472,79.107595,PM2.5,59,86,76
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","04-04-2025 15:00:00",21.14472,79.107595,NH3,4,10,7
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","04-04-2025 15:00:00",19.9591346,73.7788008,PM2.5,NA,NA,NA
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","04-04-2025 15:00:00",19.173852,77.296291,NH3,4,5,4
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","04-04-2025 15:00:00",18.547056,73.826908,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","04-04-2025 15:00:00",18.547056,73.826908,NO2,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","04-04-2025 15:00:00",17.6336264,75.9132495,PM10,30,84,52
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","04-04-2025 15:00:00",18.530085,73.849598,SO2,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","04-04-2025 15:00:00",18.530085,73.849598,CO,1,95,26
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","04-04-2025 15:00:00",18.573040,73.927715,NO2,31,56,43
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","04-04-2025 15:00:00",18.573040,73.927715,CO,44,112,67
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","04-04-2025 15:00:00",17.6336264,75.9132495,SO2,1,9,3
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","04-04-2025 15:00:00",18.536457,73.805454,OZONE,7,166,84
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","04-04-2025 15:00:00",18.573040,73.927715,OZONE,1,95,56
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","04-04-2025 15:00:00",19.26777,72.97182,NO2,7,40,26
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","04-04-2025 15:00:00",17.6599188,75.9063906,NO2,54,55,55
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","04-04-2025 15:00:00",18.5011743,73.8165527,NO2,16,16,16
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","04-04-2025 15:00:00",21.8004996,83.8396977,NH3,7,7,7
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","04-04-2025 15:00:00",20.94185,86.11510,NO2,1,50,15
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","04-04-2025 15:00:00",20.94185,86.11510,NH3,2,4,3
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","04-04-2025 15:00:00",20.94185,86.11510,CO,16,193,102
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","04-04-2025 15:00:00","20.48891     ","85.84768     ",PM2.5,18,104,48
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","04-04-2025 15:00:00","20.48891     ","85.84768     ",PM10,36,169,90
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","04-04-2025 15:00:00","20.48891     ","85.84768     ",NO2,7,34,19
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","04-04-2025 15:00:00",21.643900,85.599355,PM10,45,106,75
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","04-04-2025 15:00:00",22.1166054,85.3945546,PM10,60,230,106
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","04-04-2025 15:00:00",22.1166054,85.3945546,SO2,4,73,24
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","04-04-2025 15:00:00",22.1166054,85.3945546,CO,8,107,57
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","04-04-2025 15:00:00",21.941841,86.728318,CO,104,127,117
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","04-04-2025 15:00:00",20.240790,85.836784,NH3,4,6,4
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","04-04-2025 15:00:00",20.240790,85.836784,SO2,2,37,9
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","04-04-2025 15:00:00",20.34652,85.81630,PM2.5,15,103,46
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","04-04-2025 15:00:00",20.34652,85.81630,NO2,5,165,35
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","04-04-2025 15:00:00",21.643900,85.599355,OZONE,8,57,19
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","04-04-2025 15:00:00",21.847279,85.416905,NH3,5,10,9
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","04-04-2025 15:00:00",22.265816,86.174829,NO2,14,20,17
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","04-04-2025 15:00:00",22.265816,86.174829,NH3,1,2,2
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","04-04-2025 15:00:00",22.265816,86.174829,OZONE,16,37,23
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","04-04-2025 15:00:00",22.18972222,84.86277778,PM2.5,108,132,118
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","04-04-2025 15:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-04-2025 15:00:00",20.832874,85.104082,NO2,14,55,23
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","04-04-2025 15:00:00",21.51161,86.89088,PM2.5,28,98,60
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","04-04-2025 15:00:00",21.51161,86.89088,PM10,58,184,103
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","04-04-2025 15:00:00",22.18972222,84.86277778,NO2,1,244,23
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","04-04-2025 15:00:00",22.220833,84.809444,PM2.5,102,306,209
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","04-04-2025 15:00:00",22.220833,84.809444,NH3,2,2,2
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","04-04-2025 15:00:00",24.8207389,93.9423085,PM10,37,112,69
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","04-04-2025 15:00:00",24.8207389,93.9423085,NH3,2,2,2
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","04-04-2025 15:00:00",23.7176342,92.7192841,PM2.5,15,42,23
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","04-04-2025 15:00:00",23.7176342,92.7192841,PM10,82,122,102
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","04-04-2025 15:00:00",19.235581,73.159121,SO2,5,16,9
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","04-04-2025 15:00:00",24.8207389,93.9423085,CO,6,6,6
India,Punjab,Patiala,"Model Town, Patiala - PPCB","04-04-2025 15:00:00",30.349388,76.366642,CO,22,72,37
India,Punjab,Patiala,"Model Town, Patiala - PPCB","04-04-2025 15:00:00",30.349388,76.366642,OZONE,54,93,62
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","04-04-2025 15:00:00",31.0325454,76.5623046,PM2.5,40,269,128
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","04-04-2025 15:00:00",26.470859,74.646594,PM2.5,50,139,84
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","04-04-2025 15:00:00",26.470859,74.646594,PM10,53,143,102
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","04-04-2025 15:00:00",11.9309,79.8027,NH3,2,4,3
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","04-04-2025 15:00:00",11.9309,79.8027,OZONE,1,28,13
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","04-04-2025 15:00:00",31.620000,74.876512,PM10,40,82,58
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","04-04-2025 15:00:00",31.321907,75.578914,PM10,85,131,111
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","04-04-2025 15:00:00",31.321907,75.578914,OZONE,18,78,39
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","04-04-2025 15:00:00",21.869985,85.167016,PM2.5,63,108,81
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","04-04-2025 15:00:00",21.869985,85.167016,NH3,2,15,7
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","04-04-2025 15:00:00",21.869985,85.167016,CO,21,35,25
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","04-04-2025 15:00:00",11.9309,79.8027,PM2.5,8,67,34
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","04-04-2025 15:00:00",27.554793,76.611536,NO2,56,123,93
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","04-04-2025 15:00:00",27.554793,76.611536,NH3,11,24,18
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","04-04-2025 15:00:00",27.554793,76.611536,OZONE,11,75,45
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","04-04-2025 15:00:00",30.649961,76.331442,SO2,17,49,23
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","04-04-2025 15:00:00",30.649961,76.331442,CO,8,112,59
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","04-04-2025 15:00:00",30.9028,75.8086,SO2,12,28,17
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","04-04-2025 15:00:00",30.9028,75.8086,CO,4,80,38
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","04-04-2025 15:00:00",20.9360711,85.1707021,SO2,11,14,12
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","04-04-2025 15:00:00",23.555190,74.440010,CO,4,58,22
India,Punjab,Patiala,"Model Town, Patiala - PPCB","04-04-2025 15:00:00",30.349388,76.366642,PM2.5,56,105,80
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","04-04-2025 15:00:00",28.194909,76.862296,NO2,23,41,35
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","04-04-2025 15:00:00",28.194909,76.862296,NH3,8,11,10
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","04-04-2025 15:00:00",28.194909,76.862296,SO2,3,27,10
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","04-04-2025 15:00:00",28.194909,76.862296,CO,2,109,63
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","04-04-2025 15:00:00",28.194909,76.862296,OZONE,11,74,49
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","04-04-2025 15:00:00",28.207266,76.829265,SO2,9,50,25
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","04-04-2025 15:00:00",28.018792,73.292658,NO2,9,50,24
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","04-04-2025 15:00:00",28.018792,73.292658,NH3,4,10,7
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","04-04-2025 15:00:00",28.018792,73.292658,SO2,2,15,7
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","04-04-2025 15:00:00",25.435774,75.644272,NO2,11,66,30
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","04-04-2025 15:00:00",26.902909,75.836858,NH3,3,8,4
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","04-04-2025 15:00:00",26.902909,75.836858,CO,19,72,32
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","04-04-2025 15:00:00",26.843698,75.766894,PM2.5,30,282,86
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","04-04-2025 15:00:00",26.843698,75.766894,NO2,7,108,34
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","04-04-2025 15:00:00",26.843698,75.766894,NH3,1,4,3
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","04-04-2025 15:00:00",26.843698,75.766894,CO,14,54,33
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","04-04-2025 15:00:00",26.9164092,75.7994901,PM10,56,176,106
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","04-04-2025 15:00:00",25.435774,75.644272,SO2,9,16,12
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","04-04-2025 15:00:00",24.892047,74.623527,PM2.5,33,297,139
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","04-04-2025 15:00:00",24.892047,74.623527,CO,16,108,48
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","04-04-2025 15:00:00",28.296139,74.961696,PM2.5,35,187,66
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","04-04-2025 15:00:00",28.296139,74.961696,PM10,66,189,122
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","04-04-2025 15:00:00",28.296139,74.961696,NO2,6,50,20
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","04-04-2025 15:00:00",26.895552,76.334753,NH3,5,9,7
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","04-04-2025 15:00:00",26.699557,77.898881,PM2.5,19,78,39
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","04-04-2025 15:00:00",26.699557,77.898881,NH3,7,11,9
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","04-04-2025 15:00:00",26.699557,77.898881,CO,20,76,31
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","04-04-2025 15:00:00",23.837789,73.714926,NO2,4,34,17
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","04-04-2025 15:00:00",23.837789,73.714926,SO2,4,34,11
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","04-04-2025 15:00:00",26.786682,75.827928,PM2.5,27,320,80
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","04-04-2025 15:00:00",26.786682,75.827928,CO,46,116,78
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","04-04-2025 15:00:00",26.9502929,75.730943,PM10,66,170,106
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","04-04-2025 15:00:00",25.747299,71.393989,SO2,4,45,10
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","04-04-2025 15:00:00",25.747299,71.393989,OZONE,14,112,91
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","04-04-2025 15:00:00",29.610750,74.283608,NO2,15,33,23
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","04-04-2025 15:00:00",29.610750,74.283608,NH3,15,24,18
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","04-04-2025 15:00:00",25.339605,74.618883,PM10,64,285,138
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","04-04-2025 15:00:00",25.747299,71.393989,NO2,3,105,19
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","04-04-2025 15:00:00",26.358805,73.047444,OZONE,1,114,67
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","04-04-2025 15:00:00",26.253384,72.976571,PM2.5,15,322,111
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","04-04-2025 15:00:00",26.9502929,75.730943,NH3,5,11,7
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","04-04-2025 15:00:00",26.9502929,75.730943,SO2,15,24,19
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","04-04-2025 15:00:00",24.588397,76.172782,OZONE,7,106,65
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","04-04-2025 15:00:00",26.268249,73.0193853,PM10,27,427,249
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","04-04-2025 15:00:00",25.344694,72.626208,OZONE,3,162,85
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","04-04-2025 15:00:00",26.268249,73.0193853,CO,7,194,62
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","04-04-2025 15:00:00",26.295810,73.082283,NO2,5,98,50
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","04-04-2025 15:00:00",26.268249,73.0193853,NO2,3,16,9
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","04-04-2025 15:00:00",25.344694,72.626208,NH3,6,17,9
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","04-04-2025 15:00:00",26.253384,72.976571,OZONE,6,134,81
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","04-04-2025 15:00:00",26.506177,77.025989,PM10,56,279,130
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","04-04-2025 15:00:00",26.506177,77.025989,SO2,9,21,14
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","04-04-2025 15:00:00",25.164090,75.858137,SO2,11,120,27
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","04-04-2025 15:00:00",25.196024,75.855668,NH3,11,19,13
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","04-04-2025 15:00:00",25.196024,75.855668,SO2,4,12,9
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","04-04-2025 15:00:00",25.14389,75.821256,PM2.5,49,321,204
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","04-04-2025 15:00:00",25.14389,75.821256,CO,12,94,27
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","04-04-2025 15:00:00",25.036360,73.883502,SO2,3,73,18
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","04-04-2025 15:00:00",25.036360,73.883502,OZONE,1,138,84
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","04-04-2025 15:00:00",27.213494,73.734444,NH3,5,9,7
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","04-04-2025 15:00:00",27.213494,73.734444,SO2,4,16,8
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","04-04-2025 15:00:00",24.041198,74.780702,PM10,74,276,130
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","04-04-2025 15:00:00",24.885261,72.857549,PM2.5,13,96,40
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","04-04-2025 15:00:00",27.213494,73.734444,PM10,87,264,150
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","04-04-2025 15:00:00",25.164090,75.858137,PM2.5,28,216,103
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","04-04-2025 15:00:00",24.885261,72.857549,CO,8,42,28
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","04-04-2025 15:00:00",24.885261,72.857549,OZONE,26,63,53
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","04-04-2025 15:00:00",13.164544,80.26285,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","04-04-2025 15:00:00",13.164544,80.26285,NH3,3,7,7
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","04-04-2025 15:00:00",12.9533,80.2357,NO2,5,15,10
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","04-04-2025 15:00:00",12.9533,80.2357,CO,32,43,38
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","04-04-2025 15:00:00",12.8777316,80.0834807,OZONE,NA,NA,NA
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","04-04-2025 15:00:00",29.931624,73.864511,NH3,4,5,4
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","04-04-2025 15:00:00",27.338530,88.614099,CO,25,94,36
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","04-04-2025 15:00:00",13.1662,80.2584,PM10,6,121,41
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","04-04-2025 15:00:00",26.159933,75.780517,NO2,14,85,27
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","04-04-2025 15:00:00",13.1278,80.2642,OZONE,7,30,17
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","04-04-2025 15:00:00",9.865935,78.022669,SO2,22,25,24
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","04-04-2025 15:00:00",9.865935,78.022669,OZONE,6,6,6
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","04-04-2025 15:00:00",10.798548,79.838212,PM2.5,10,80,35
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","04-04-2025 15:00:00",10.798548,79.838212,NO2,5,5,5
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","04-04-2025 15:00:00",11.273992,78.163545,SO2,14,16,15
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","04-04-2025 15:00:00",11.4068288,76.7138973,PM2.5,18,65,39
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","04-04-2025 15:00:00",10.681158,78.741746,PM2.5,5,29,15
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","04-04-2025 15:00:00",10.942451,76.978996,NO2,14,34,18
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","04-04-2025 15:00:00",10.942451,76.978996,NH3,1,1,1
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","04-04-2025 15:00:00",10.942451,76.978996,SO2,19,20,19
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","04-04-2025 15:00:00",13.0052189,80.2398125,PM2.5,23,45,34
